"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12395376,0,1,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",8836664,0,54791299,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4435707,0,1,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",4308102,0,35463677,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",4011377,0,54791299,0
"kanzi.util.hash.XXHash32.round(int, int)",2069960,0,25000000,0
"java.lang.Math.max(int, int)",2032555,0,23465331,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",1954098,0,7063799,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1951322,0,25000000,0
"kanzi.transform.TextCodec.isText(byte)",1555146,15240674,0,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1396035,13464763,0,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",965928,17816,8647351,211095
"java.lang.Math.min(int, int)",913973,0,10630877,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",833380,844488,2467304,5283283
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",787264,0,1,0
"kanzi.transform.TextCodec.isLowerCase(byte)",710883,7055582,0,100005616
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",556697,0,2545517,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",402309,368975,2467304,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",306321,0,3969500,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",300876,878841,-1028,1029
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",157198,1039165,14335,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",134256,1350314,14335,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",116817,1082185,0,13861126
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",97680,0,1153533,0
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",97329,397993,-1390929,5266221
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",84230,0,530351,0
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",54158,0,2093,0
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",46160,462712,2845,4625539
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",19494,0,257354,0
"java.util.Arrays.sort(int[ ], int, int)",16504,0,2093,0
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",9417,0,2093,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",7173,38273,1065,1028
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",6096,0,2093,0
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",4527,43035,0,1
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",3748,0,2093,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",3127,39947,0,524288
"kanzi.transform.LZCodec.<init>(java.util.Map)",2108,0,1,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",1914,0,2093,0
"java.io.PrintStream.println(java.lang.String)",1228,0,25,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",841,0,2,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",738,0,1,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",668,147014,0,1
"kanzi.transform.TextCodec.isUpperCase(byte)",615,0,5487,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",608,0,6,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",560,0,1,0
"kanzi.transform.TextCodec.<clinit>()",505,0,1,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",489,0,6,0
"kanzi.Global.positiveOrNull(int)",420,0,3895,0
"java.lang.String.split(java.lang.String)",366,0,3,0
"java.lang.Short.valueOf(short)",354,0,3,0
"java.lang.Long.valueOf(long)",315,0,8,0
"java.lang.String.toUpperCase()",260,0,12,0
"java.lang.Character.valueOf(char)",250,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",248,0,2016,0
"kanzi.entropy.ExpGolombEncoder.<init>(kanzi.OutputBitStream, boolean)",240,0,2093,0
"java.lang.String.equals(java.lang.Object)",239,0,349,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",204,0,1,0
"java.util.Map.keySet()",105,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",96,0,2,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",89,0,31,0
"java.lang.String.startsWith(java.lang.String)",85,0,73,0
"java.util.Set.iterator()",82,0,1,0
"kanzi.app.Kanzi.<clinit>()",66,0,1,0
"java.util.Map.remove(java.lang.Object)",57,0,11,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",49,0,10,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",46,0,1,0
"java.lang.String.getBytes()",41,0,4,0
"java.lang.StringBuilder.append(java.lang.String)",37,0,54,0
"java.io.FileInputStream.<init>(java.lang.String)",37,0,1,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",37,0,1,0
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
