"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",150051045,0,62531291,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",131247908,0,500250328,0
"kanzi.entropy.CMPredictor.update(int)",64378478,0,500250328,0
"kanzi.entropy.CMPredictor.get()",60739375,0,500250328,0
"java.lang.Thread.yield()",49852253,0,85398603,0
"kanzi.transform.LZCodec$LZPCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24678040,0,382,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",22301792,0,191,0
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",21612033,0,174428803,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",16992540,32867,190,1
"kanzi.transform.TextCodec.isText(byte)",11502382,15240674,-422585,100005616
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",8927181,0,191,0
"java.util.concurrent.atomic.AtomicInteger.get()",7027031,0,85399017,0
"kanzi.transform.LZCodec$LZPCodec.findMatch(byte[ ], int, int, int)",6155845,0,8274902,0
"kanzi.transform.TextCodec.isLowerCase(byte)",5093829,7055582,-422585,100005616
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",4019889,2221062,754873,1170187
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",2200621,7787177,356042,23318
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",1975072,3320133,5512635,30272617
"kanzi.entropy.BinaryEntropyEncoder.flush()",1796344,0,6873536,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",1365124,0,10978440,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",1067090,4841531,-16892482,62866167
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",894670,1403889,826898,1382349
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",822724,0,6873536,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",806117,0,4713661,0
"kanzi.transform.TextCodec.isDelimiter(byte)",741053,1082185,-62398,13861126
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",724487,683166,190,1
"kanzi.transform.DivSufSort$Stack.pop()",369659,404963,1424841,3947293
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",317992,39947,2385920,524288
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",249250,1350314,-1719616,12697965
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",242136,0,188,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",236743,0,191,0
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",215824,197945,348221,895009
"kanzi.transform.DivSufSort.trIlg(int)",196728,287614,543962,2923260
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",182730,147014,190,1
"kanzi.transform.DivSufSort.trSort(int, int)",168882,232047,190,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",160476,243889,244051,2539457
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",148501,600885,508945,2977117
"kanzi.transform.DivSufSort.ssIlg(int)",143243,89948,676997,879443
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",125192,38273,-837,1028
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",60586,73526,156665,543208
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",55740,63508,137778,447834
"kanzi.transform.DivSufSort$TRBudget.check(int)",43099,109845,-30774,1121148
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",36267,84152,190,1
"java.io.PrintStream.println(java.lang.String)",23469,0,788,0
"kanzi.entropy.CMPredictor.<init>()",22393,0,191,0
"kanzi.transform.DivSufSort.reset()",13946,0,191,0
"java.util.Arrays.fill(int[ ], int)",9431,0,48928,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",8443,0,191,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",7156,0,6,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",6678,0,21392,0
"kanzi.transform.DivSufSort.<init>()",6645,0,191,0
"kanzi.Global.log2_1024(int)",6641,0,36205,0
"java.io.PrintStream.println(java.lang.Object)",5740,0,193,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",5424,0,32,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",4465,0,573,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",4357,0,766,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",4195,0,30206,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4075,0,191,0
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",3824,98096,-11671,437100
"kanzi.transform.DivSufSort$StackElement.<init>()",2986,0,21392,0
"kanzi.Event.toString()",2944,0,766,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",2422,0,382,0
