"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",4189901,0,7755469,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3782883,0,2,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1658765,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1529709,0,25000000,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1337038,32867,1,1
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",1071805,878841,-1015,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",904352,844488,7216736,5283283
"java.util.concurrent.atomic.AtomicInteger.get()",552716,0,7755474,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",441749,368975,7216736,5283283
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",422160,397993,7233781,5266221
"java.io.OutputStream.close()",146129,32813,0,1
"java.io.ByteArrayOutputStream.<init>(int)",50406,31715,1,1
"java.io.OutputStream.write(byte[ ], int, int)",43461,14262,5030,1460
"kanzi.io.CompressedOutputStream.write(byte[ ], int, int)",21622,1167,0,1526
"java.lang.System.arraycopy(java.lang.Object, int, java.lang.Object, int, int)",10145,15822,5828,1818
"java.lang.String.format(java.lang.String, java.lang.Object[ ])",4030,6808,6,1
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1648,0,1,0
"java.io.PrintStream.println(java.lang.String)",932,0,26,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",734,0,1,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",733,0,2,0
"java.lang.Long.valueOf(long)",603,0,14,0
"kanzi.bitstream.DefaultOutputBitStream.isClosed()",536,0,6507,0
"kanzi.transform.TransformFactory.getTypeToken(java.lang.String)",520,0,2,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",496,0,10,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",465,0,1,0
"kanzi.Global.positiveOrNull(int)",419,0,3895,0
"java.lang.String.split(java.lang.String)",321,0,1,0
"java.lang.Character.valueOf(char)",237,0,1,0
"java.lang.String.equals(java.lang.Object)",222,0,342,0
"java.lang.String.hashCode()",222,0,3,0
"java.lang.Math.min(int, int)",211,0,1530,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",209,0,1,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",106,0,3,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",103,0,32,0
"java.util.Map.keySet()",103,0,1,0
"java.util.Set.iterator()",82,0,1,0
"java.lang.String.startsWith(java.lang.String)",77,0,73,0
"java.lang.String.trim()",61,0,34,0
"kanzi.app.Kanzi.<clinit>()",49,0,1,0
"java.lang.Float.valueOf(float)",48,0,1,0
"java.util.Map.remove(java.lang.Object)",46,0,12,0
"kanzi.app.Kanzi.printOut(java.lang.String, boolean)",44,0,3,0
"java.lang.Integer.valueOf(int)",41,0,29,0
"java.lang.StringBuilder.append(java.lang.String)",40,0,55,0
"java.util.Map.get(java.lang.Object)",36,0,13,0
"java.io.FileInputStream.<init>(java.lang.String)",36,0,1,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",31,0,2,0
"java.nio.file.FileSystem.getPath(java.lang.String, java.lang.String[ ])",30,0,2,0
"java.util.HashMap.<init>(java.util.Map)",29,0,2,0
"java.util.Iterator.hasNext()",29,0,8,0
"java.lang.String.toUpperCase()",29,0,7,0
"java.lang.StringBuilder.toString()",29,0,25,0
"java.lang.StringBuilder.append(int)",28,0,4,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",28,0,10,0
"kanzi.SliceByteArray.<init>(byte[ ], int, int)",28,0,2,0
"java.lang.Integer.parseInt(java.lang.String)",27,0,4,0
"kanzi.app.BlockCompressor.printOut(java.lang.String, boolean)",26,0,21,0
"java.lang.Boolean.valueOf(boolean)",25,0,8,0
"java.util.Arrays.fill(int[ ], int)",24,0,1,0
"java.nio.ByteOrder.nativeOrder()",23,0,14,0
"java.util.List.size()",23,0,7,0
"java.nio.file.Path.toString()",22,0,1,0
"java.util.concurrent.atomic.AtomicInteger.incrementAndGet()",21,0,2,0
"kanzi.io.CompressedOutputStream$EncodingTask.call()",21,0,2,0
"java.lang.StringBuilder.<init>()",21,0,25,0
"java.lang.StringBuilder.append(long)",21,0,3,0
"kanzi.Event$Type.<clinit>()",20,0,1,0
"kanzi.io.CompressedOutputStream._get_pool(java.util.Map)",19,0,1,0
"java.lang.String.valueOf(long)",19,0,1,0
"kanzi.Global.<clinit>()",19,0,1,0
"kanzi.entropy.NullEntropyEncoder.encode(byte[ ], int, int)",18,0,2,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",18,0,10,0
"java.lang.System.nanoTime()",18,0,14,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",17,0,8,0
"java.util.List.add(java.lang.Object)",17,0,5,0
"kanzi.app.BlockCompressor.getTransformAndCodec(int)",16,0,1,0
"java.util.List.iterator()",16,0,2,0
"java.nio.file.FileSystems.getDefault()",16,0,2,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",15,0,2,0
"kanzi.io.CompressedOutputStream$CustomByteArrayOutputStream.<init>(byte[ ], int)",15,0,2,0
"java.io.InputStream.read(byte[ ], int, int)",-2326,17930,0,1527
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-15701,43035,0,1
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",-38273,38273,-1028,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",-39947,39947,-524288,524288
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",-147014,147014,-1,1
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.TextCodec.isDelimiter(byte)",-1082185,1082185,-13861126,13861126
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-1350314,1350314,-12697965,12697965
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.TextCodec.isLowerCase(byte)",-7055582,7055582,-100005616,100005616
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
"kanzi.transform.TextCodec.isText(byte)",-15240674,15240674,-100005616,100005616
