"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"java.lang.Thread.yield()",18023279,0,33556688,0
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",16238091,0,96,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",12546882,0,64901705,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",5979064,0,96,0
"kanzi.transform.TextCodec.isText(byte)",5907500,15240674,12240,100005616
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",5652692,0,64901705,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",5539868,32867,95,1
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",4331921,13464763,95,1
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",4281937,0,42461242,0
"java.lang.Math.max(int, int)",3091720,0,31119453,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",2629810,0,8936212,0
"kanzi.transform.TextCodec.isLowerCase(byte)",2616428,7055582,12240,100005616
"java.util.concurrent.atomic.AtomicInteger.get()",2417502,0,33556904,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",2373949,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",2304202,0,25000000,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",1372924,17816,10762965,211095
"java.lang.Math.min(int, int)",1292431,0,13317637,0
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1156912,0,96,0
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",850208,0,3340668,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",623159,844488,3207865,5283283
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",465186,0,5198868,0
"kanzi.transform.TextCodec.isDelimiter(byte)",409018,1082185,-36,13861126
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",321530,368975,3207865,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",160364,462712,76523,4625539
"kanzi.transform.LZCodec$LZXCodec.emitLength(byte[ ], int, int)",148907,0,1558463,0
"kanzi.entropy.ExpGolombEncoder.encodeByte(byte)",121117,0,651630,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",102746,39947,943104,524288
"kanzi.entropy.HuffmanEncoder.updateFrequencies(int[ ])",78130,0,2628,0
"kanzi.transform.TextCodec$TextCodec2.expandDictionary()",73314,29214,94,1
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",67641,147014,95,1
"kanzi.transform.TextCodec$TextCodec2.reset(int)",67367,30492,95,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",56918,1039165,-1678739,12697965
"kanzi.bitstream.DefaultOutputBitStream.writeBit(int)",24784,0,295196,0
"java.util.Arrays.sort(int[ ], int, int)",21561,0,2629,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",20519,38273,1600,1028
"kanzi.entropy.HuffmanCommon.generateCanonicalCodes(short[ ], int[ ], int[ ], int)",17105,0,2628,0
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",15551,1350314,-1678739,12697965
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase1(int[ ], int)",9426,0,2629,0
"kanzi.entropy.HuffmanEncoder.computeCodeLengths(int[ ], int)",5485,0,2629,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",4235,0,24,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",4030,0,4,0
"kanzi.entropy.HuffmanEncoder.computeInPlaceSizesPhase2(int[ ], int)",3060,0,2629,0
"kanzi.transform.LZCodec.<init>(java.util.Map)",1966,0,96,0
"kanzi.entropy.HuffmanEncoder.<init>(kanzi.OutputBitStream, int)",959,0,96,0
"java.util.HashMap.<init>(java.util.Map)",832,0,96,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",799,0,96,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",707,0,2,0
