"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",34127307,0,1526,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",29561750,0,445036712,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",11721632,0,1526,0
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",1879521,2221062,1420731,1170187
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1676387,0,1526,0
"java.lang.Thread.yield()",1393405,0,2644996,0
"kanzi.entropy.FPAQEncoder.flush()",1154518,0,8230744,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",930628,0,1517,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",683622,39947,10350592,524288
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",636660,0,9466428,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",523660,0,8230744,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",470377,0,4738417,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",461918,683166,1525,1
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",399742,32867,1525,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",247741,3320133,12006165,30272617
"java.util.concurrent.atomic.AtomicInteger.get()",174765,0,2648811,0
"kanzi.transform.DivSufSort.ssSort(int, int, int, int, int, int, int, boolean)",162577,6502,1095454,21149
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",132104,147014,1525,1
"kanzi.transform.DivSufSort$Stack.pop()",122673,404963,2023921,3947293
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",118954,246319,1525,1
"kanzi.transform.DivSufSort.ssIlg(int)",99656,89948,1329987,879443
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",52870,38273,498,1028
"kanzi.transform.DivSufSort.<init>()",42694,0,1526,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",38488,0,2,0
"kanzi.transform.DivSufSort$StackElement.<init>(kanzi.transform.DivSufSort$1)",26285,0,170912,0
"kanzi.transform.DivSufSort.trIlg(int)",24845,287614,754567,2923260
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",21573,0,1526,0
"kanzi.transform.SRT.preprocess(int[ ], byte[ ])",20804,0,1526,0
"kanzi.Global.log2_1024(int)",19764,0,237764,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",19644,0,763,0
"kanzi.transform.DivSufSort.reset()",16659,0,1526,0
"kanzi.transform.DivSufSort$Stack.<init>(int)",16443,0,4578,0
"kanzi.transform.DivSufSort$StackElement.<init>()",11723,0,170912,0
"kanzi.app.InfoPrinter.processEvent(kanzi.Event)",9747,0,6106,0
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",9194,197945,270891,895009
"kanzi.transform.BWTBlockCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",6044,0,1526,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",5680,0,1526,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",5633,0,1527,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",5289,0,9171,0
"java.util.HashMap.<init>(java.util.Map)",5052,0,1526,0
"java.lang.Integer.numberOfLeadingZeros(int)",4851,0,62567,0
"kanzi.entropy.FPAQEncoder.<init>(kanzi.OutputBitStream)",4141,0,1526,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",3951,0,3052,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean)",3741,0,6106,0
"java.lang.Integer.valueOf(int)",3321,0,13743,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",2833,0,1526,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",2734,0,7632,0
"kanzi.Event.<init>(kanzi.Event$Type, int, long, int, boolean, long)",2632,0,6106,0
"kanzi.transform.SRT.encodeHeader(int[ ], byte[ ], int)",2599,0,1526,0
"kanzi.io.CompressedOutputStream.notifyListeners(kanzi.Listener[ ], kanzi.Event)",2563,0,6104,0
"java.util.Map.remove(java.lang.Object)",2379,0,1536,0
"java.util.Map.get(java.lang.Object)",2316,0,7639,0
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-311,73526,151276,543208
"kanzi.transform.DivSufSort$TRBudget.check(int)",-8225,109845,56013,1121148
"kanzi.transform.DivSufSort.trSort(int, int)",-9451,232047,1525,1
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-9922,63508,27827,447834
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-12579,84152,1525,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-35416,44027,-239724,335626
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-38048,243889,-91911,2539457
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-38533,74951,1525,1
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-38748,43035,0,1
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-59436,98096,-168334,437100
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-86560,111359,-398674,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-132479,368975,-1671477,5283283
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-137172,600885,703121,2977117
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-147860,1403889,1024714,1382349
"kanzi.transform.TextCodec.isDelimiter(byte)",-157129,1082185,-72100,13861126
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-165042,397993,-1658690,5266221
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-324597,878841,2023,1029
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-342439,844488,-1671477,5283283
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.transform.TextCodec.isLowerCase(byte)",-521596,7055582,-393370,100005616
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-580606,1350314,-3231537,12697965
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-944191,1683686,1525,1
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1132530,1290470,-398606,535262
"kanzi.transform.TextCodec.isText(byte)",-1149377,15240674,-393370,100005616
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.transform.DivSufSort.swapInSA(int, int)",-2798236,4841531,-33942769,62866167
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-3935042,7787177,1093286,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
