"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.transform.LZCodec$LZXCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",26220149,0,48,0
"kanzi.transform.LZCodec$LZXCodec.hash(byte[ ], int)",20902943,0,61637390,0
"kanzi.transform.TextCodec.isText(byte)",18790986,15240674,6053,100005616
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",16131416,13464763,47,1
"java.lang.Thread.yield()",12755557,0,14046853,0
"kanzi.Memory$LittleEndian.readLong64(byte[ ], int)",9835650,0,61637390,0
"kanzi.transform.TextCodec.isLowerCase(byte)",9043727,7055582,6053,100005616
"java.lang.Math.max(int, int)",5153120,0,29571677,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",4239364,32867,47,1
"kanzi.transform.LZCodec.differentInts(byte[ ], int, int)",4144953,0,21481142,0
"kanzi.transform.LZCodec$LZXCodec.findMatch(byte[ ], int, int, int)",3785690,0,6440520,0
"kanzi.bitstream.DefaultOutputBitStream.writeBits(long, int)",2318513,17816,10220402,211095
"kanzi.entropy.HuffmanEncoder.encode(byte[ ], int, int)",1993968,0,48,0
"java.lang.Math.min(int, int)",1744064,0,10077639,0
"java.util.concurrent.atomic.AtomicInteger.get()",1652390,0,14046955,0
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",1504535,844488,2862506,5283283
"kanzi.transform.LZCodec$LZXCodec.emitLiterals(byte[ ], int, byte[ ], int, int)",1336879,0,2740001,0
"kanzi.transform.TextCodec.isDelimiter(byte)",1177551,1082185,-20,13861126
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",999161,1039165,-1190571,12697965
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",954446,1350314,-1190571,12697965
"kanzi.transform.LZCodec$LZXCodec.arrayChunkCopy(byte[ ], int, byte[ ], int)",754311,0,4752210,0
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",748613,368975,2862506,5283283
