"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",226285125,0,526803232,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",89608165,0,65850404,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",86698349,0,526803232,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",77557484,0,526803232,0
"kanzi.Global.squash(int)",77036897,3011,526806400,3895
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",39567024,0,526803232,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",37260260,0,524323134,0
"kanzi.Global.positiveOrNull(int)",33114870,0,520195719,0
"kanzi.entropy.TPAQPredictor.get()",31946096,0,526803232,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",14935226,0,197551212,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",14673290,0,208003036,0
"java.lang.Thread.yield()",13216352,0,25201384,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12776963,0,96,0
"kanzi.entropy.TPAQPredictor.findMatch()",7779341,0,65850404,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",5564163,0,96,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",4352621,0,96,0
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",3885779,32867,95,1
"java.util.concurrent.atomic.AtomicInteger.get()",1681035,0,25201608,0
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1623144,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1593496,0,25000000,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",956062,0,6161497,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",837804,0,11442987,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",825145,0,96,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",469189,0,6161497,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",467668,0,96,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",436255,0,4699281,0
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",134285,0,136,0
"kanzi.transform.X86Codec.isExeBlock(byte[ ], int, int, int)",124913,0,96,0
"kanzi.Global.computeHistogramOrder0(byte[ ], int, int, int[ ], boolean)",117585,38273,-836,1028
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",109954,39947,1606656,524288
"kanzi.transform.TextCodec$TextCodec1.reset(int)",77376,0,96,0
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",56990,147014,95,1
"kanzi.transform.RLT.emitRunLength(byte[ ], int, int, int, byte, byte)",12473,0,177069,0
"java.util.concurrent.ThreadPoolExecutor$Worker.run()",3986,0,3,0
"kanzi.entropy.LogisticAdaptiveProbMap.<init>(int, int)",3946,0,96,0
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",3870,0,32,0
"kanzi.Global.computeFirstOrderEntropy1024(int, int[ ])",2551,0,96,0
"kanzi.transform.Sequence.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",2339,0,96,0
"kanzi.entropy.TPAQPredictor$Mixer.<init>()",2287,0,24576,0
"kanzi.Global.log2_1024(int)",2056,0,18568,0
"kanzi.transform.X86Codec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1635,0,96,0
"kanzi.app.Kanzi.processCommandLine(java.lang.String[ ], java.util.Map)",995,0,1,0
"java.util.HashMap.<init>(java.util.Map)",981,0,96,0
"java.lang.Integer.numberOfLeadingZeros(int)",871,0,8821,0
"java.util.Map.put(java.lang.Object, java.lang.Object)",793,0,505,0
"java.nio.file.Files.isRegularFile(java.nio.file.Path, java.nio.file.LinkOption[ ])",704,0,2,0
"java.io.PrintStream.println(java.lang.String)",687,0,14,0
"java.util.Map.getOrDefault(java.lang.Object, java.lang.Object)",687,0,866,0
"kanzi.transform.TextCodec.isUpperCase(byte)",657,0,5487,0
"java.lang.Integer.valueOf(int)",519,0,681,0
"kanzi.bitstream.DefaultOutputBitStream.close()",447,0,97,0
"kanzi.transform.TextCodec.<clinit>()",434,0,1,0
"java.lang.Math.min(int, int)",421,0,2231,0
"kanzi.transform.TextCodec$TextCodec1.<init>(java.util.Map)",395,0,96,0
"java.lang.String.equals(java.lang.Object)",392,0,840,0
"kanzi.transform.Sequence.getMaxEncodedLength(int)",368,0,192,0
"java.lang.String.split(java.lang.String)",351,0,3,0
"kanzi.app.Kanzi.createFileList(java.lang.String, java.util.List)",257,0,1,0
"kanzi.Global.log2(int)",247,0,384,0
"java.lang.String.toUpperCase()",232,0,107,0
"kanzi.transform.TextCodec.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",228,0,96,0
"kanzi.io.CompressedOutputStream$EncodingTask._get_skipBlocks(java.util.Map)",227,0,96,0
"kanzi.bitstream.DefaultOutputBitStream.<init>(java.io.OutputStream, int)",227,0,97,0
"kanzi.entropy.BinaryEntropyEncoder.<init>(kanzi.OutputBitStream, kanzi.Predictor)",224,0,96,0
"kanzi.transform.TextCodec.isDelimiter(byte)",-25811,1082185,-2043,13861126
"kanzi.io.CompressedOutputStream.<init>(kanzi.OutputBitStream, java.util.Map)",-40001,43035,0,1
"kanzi.transform.DivSufSort.trMedian3(int[ ], int, int, int, int)",-44027,44027,-335626,335626
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",-63508,63508,-447834,447834
"kanzi.transform.DivSufSort.ssMedian3(int, int, int, int, int)",-73526,73526,-543208,543208
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-74951,74951,-1,1
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",-84152,84152,-1,1
"kanzi.transform.DivSufSort.ssIlg(int)",-89948,89948,-879443,879443
"kanzi.transform.DivSufSort.ssPartition(int, int, int, int)",-98096,98096,-437100,437100
"kanzi.transform.DivSufSort$TRBudget.check(int)",-109845,109845,-1121148,1121148
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",-111359,111359,-535018,535018
"kanzi.Memory$BigEndian.writeLong64(byte[ ], int, long)",-196899,368975,-2659274,5283283
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",-197945,197945,-895009,895009
"kanzi.Memory$BigEndian.readLong64(byte[ ], int)",-227777,397993,-2642591,5266221
"kanzi.transform.DivSufSort.trSort(int, int)",-232047,232047,-1,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",-243889,243889,-2539457,2539457
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-246319,246319,-1,1
"kanzi.transform.DivSufSort.trIlg(int)",-287614,287614,-2923260,2923260
"kanzi.transform.TextCodec.sameWords(byte[ ], int, byte[ ], int, int)",-377297,1350314,-1255213,12697965
"kanzi.transform.DivSufSort$Stack.pop()",-404963,404963,-3947293,3947293
"kanzi.bitstream.DefaultOutputBitStream.writeBits(byte[ ], int, int)",-457058,878841,-837,1029
"kanzi.transform.TextCodec$TextCodec2.emitSymbols(byte[ ], int, byte[ ], int, int, int)",-462712,462712,-4625539,4625539
"kanzi.bitstream.DefaultOutputBitStream.pushCurrent()",-470305,844488,-2659274,5283283
"kanzi.transform.TextCodec.isText(byte)",-493574,15240674,-468343,100005616
"kanzi.transform.TextCodec.isLowerCase(byte)",-545337,7055582,-468343,100005616
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",-600885,600885,-2977117,2977117
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",-683166,683166,-1,1
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",-934500,934500,-2169,2169
"kanzi.transform.SBRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-956931,956931,-1,1
"kanzi.transform.TextCodec$TextCodec2.emitWordIndex(byte[ ], int, int, int)",-1039165,1039165,-12697965,12697965
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",-1290470,1290470,-535262,535262
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",-1403889,1403889,-1382349,1382349
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",-1683686,1683686,-1,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",-2221062,2221062,-1170187,1170187
"kanzi.entropy.ANSRangeEncoder.encodeSymbol(int[ ], int, kanzi.entropy.ANSRangeEncoder$Symbol)",-2462807,2462807,-33678300,33678300
"kanzi.entropy.ANSRangeEncoder.encodeChunk(byte[ ], int, int)",-2831974,2831974,-1028,1028
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",-3320133,3320133,-30272617,30272617
"kanzi.transform.DivSufSort.swapInSA(int, int)",-4841531,4841531,-62866167,62866167
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",-7787177,7787177,-23318,23318
"kanzi.transform.TextCodec$TextCodec2.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",-13464763,13464763,-1,1
