"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.FPAQEncoder.encode(byte[ ], int, int)",23465403,0,3,0
"kanzi.entropy.FPAQEncoder.encodeBit(int, int)",20260334,0,305686824,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12697472,0,3,0
"kanzi.transform.DivSufSort.ssMultiKeyIntroSort(int, int, int, int)",1944902,7787177,-186,23318
"kanzi.transform.SRT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",1662748,0,3,0
"kanzi.transform.DivSufSort.swapInSA(int, int)",1527763,4841531,12643412,62866167
"java.lang.Thread.yield()",1525943,0,2881214,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",839906,0,12572789,0
"kanzi.entropy.FPAQEncoder.flush()",817793,0,5610560,0
"kanzi.transform.DivSufSort.ssCompare(int, int, int)",638394,3320133,4625683,30272617
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",508377,32867,2,1
"kanzi.transform.DivSufSort.constructBWT(int[ ], int[ ], int, int, int[ ], int)",404727,1683686,2,1
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",396760,0,4605380,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",367605,0,5610560,0
"kanzi.transform.DivSufSort.ssMergeBackward(int, int, int, int, int, int)",363235,934500,543,2169
"kanzi.transform.DivSufSort.computeBWT(byte[ ], byte[ ], int[ ], int, int, int, int[ ], int)",294390,84152,2,1
"java.io.ByteArrayOutputStream.<init>(int)",269590,31715,2,1
"kanzi.transform.DivSufSort.trPartition(int, int, int, int, int)",198384,1290470,101133,535262
"java.util.concurrent.atomic.AtomicInteger.get()",191067,0,2881221,0
"kanzi.transform.DivSufSort.sortTypeBstar(int[ ], int[ ], int)",128751,683166,2,1
"kanzi.transform.ZRLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",89233,246319,2,1
"kanzi.transform.TextCodec$TextCodec1.reset(int)",87852,0,3,0
"kanzi.transform.DivSufSort.trInsertionSort(int, int, int)",84429,600885,536310,2977117
"kanzi.transform.DivSufSort.trIntroSort(int, int, int, int, kanzi.transform.DivSufSort$TRBudget)",78680,1403889,172660,1382349
"kanzi.transform.TextCodec.computeStats(byte[ ], int, int, int[ ], boolean)",57510,147014,2,1
"kanzi.transform.DivSufSort.ssInsertionSort(int, int, int, int)",44895,2221062,24957,1170187
"java.io.OutputStream.close()",37372,32813,0,1
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",36209,39947,260096,524288
"kanzi.transform.BWT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",24902,74951,2,1
"kanzi.transform.DivSufSort$Stack.push(int, int, int, int, int)",23291,243889,482589,2539457
"kanzi.transform.TextCodec$TextCodec1.expandDictionary()",20094,0,1,0
"kanzi.transform.DivSufSort$TRBudget.check(int)",11648,109845,266874,1121148
"kanzi.transform.DivSufSort.ssIlg(int)",8268,89948,120393,879443
"kanzi.transform.DivSufSort.ssPivot(int, int, int, int)",7537,197945,133127,895009
"kanzi.transform.DivSufSort.ssMedian5(int, int, int, int, int, int, int)",5854,63508,70465,447834
"kanzi.transform.DivSufSort.trSort(int, int)",5102,232047,2,1
"kanzi.transform.DivSufSort.ssCompare(int, int, int, int)",4711,0,23898,0
"kanzi.transform.DivSufSort.trPivot(int[ ], int, int, int)",3929,111359,101111,535018
"java.util.concurrent.ExecutorService.invokeAll(java.util.Collection)",1816,0,1,0
"kanzi.transform.DivSufSort.reset()",1350,0,3,0
"java.io.PrintStream.println(java.lang.String)",999,0,23,0
"kanzi.app.InfoPrinter.<init>(int, kanzi.app.InfoPrinter$Type, java.io.PrintStream)",815,0,1,0
"java.lang.Integer.numberOfLeadingZeros(int)",709,0,6061,0
