"Hot Spot","Self Time Difference (microseconds)","Self Time Base (microseconds)","Invocations Difference","Invocations Base"
"kanzi.entropy.TPAQPredictor.update(int)",251624973,0,617912080,0
"kanzi.entropy.BinaryEntropyEncoder.encodeByte(byte)",102458395,0,77239010,0
"kanzi.entropy.TPAQPredictor$Mixer.get(int, int, int, int, int, int, int, int)",100045072,0,617912080,0
"kanzi.entropy.BinaryEntropyEncoder.encodeBit(int, int)",90714524,0,617912080,0
"kanzi.Global.squash(int)",89719742,3011,618113512,3895
"kanzi.entropy.TPAQPredictor$Mixer.update(int)",49785952,0,617912080,0
"kanzi.entropy.LogisticAdaptiveProbMap.get(int, int, int)",43879422,0,610824628,0
"kanzi.Global.positiveOrNull(int)",40007977,0,610936802,0
"kanzi.entropy.TPAQPredictor.get()",38820211,0,617912080,0
"kanzi.entropy.TPAQPredictor.createContext(int, int)",18261056,0,231717030,0
"kanzi.entropy.TPAQPredictor.getMatchContextPred()",14367046,0,193603769,0
"kanzi.transform.TextCodec$TextCodec1.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",12146793,0,6104,0
"kanzi.entropy.TPAQPredictor.<init>(java.util.Map)",11380912,0,6104,0
"kanzi.entropy.TPAQPredictor.findMatch()",7376013,0,77239010,0
"kanzi.entropy.BinaryEntropyEncoder.encode(byte[ ], int, int)",6851156,0,6104,0
"java.lang.Thread.yield()",5800623,0,11030624,0
"kanzi.util.hash.XXHash32.hash(byte[ ], int, int)",3899635,0,6104,0
"kanzi.transform.TextCodec$TextCodec1.reset(int)",3673967,0,6026,0
"kanzi.transform.TextCodec$DictEntry.<init>(byte[ ], int, int, int, int)",2895143,39947,42671104,524288
"kanzi.io.CompressedOutputStream$EncodingTask.encodeBlock(kanzi.SliceByteArray, kanzi.SliceByteArray, int, long, int, int)",1771733,32867,6103,1
"kanzi.Memory$LittleEndian.readInt32(byte[ ], int)",1613835,0,25000000,0
"kanzi.util.hash.XXHash32.round(int, int)",1571179,0,25000000,0
"kanzi.entropy.BinaryEntropyEncoder.flush()",1262814,0,8557176,0
"java.util.concurrent.atomic.AtomicInteger.get()",715105,0,11045884,0
"kanzi.transform.TextCodec$TextCodec1.emitWordIndex(byte[ ], int, int)",677068,0,9021150,0
"kanzi.Memory$BigEndian.writeInt32(byte[ ], int, int)",652560,0,8557176,0
"kanzi.transform.RLT.forward(kanzi.SliceByteArray, kanzi.SliceByteArray)",504082,0,6104,0
"kanzi.transform.TextCodec$TextCodec1.emitSymbols(byte[ ], int, byte[ ], int, int, int)",498895,0,4666146,0
